0.770921,0.63693
0.866463,0.499241
0.93621,0.351442
0.980116,0.198424
0.999,0.0446993
0.994396,-0.105719
0.968401,-0.2494
0.92352,-0.383549
0.862523,-0.506017
0.788305,-0.615285
0.703768,-0.71043
0.611719,-0.791075
0.514793,-0.857314
0.415388,-0.909644
0.315623,-0.948885
0.217315,-0.976102
0.121965,-0.992534
0.0307665,-0.999527
-0.0553826,-0.998465
-0.135859,-0.990728
-0.210286,-0.97764
-0.278496,-0.960437
-0.340506,-0.940242
-0.396477,-0.918045
-0.446682,-0.894693
-0.491475,-0.870892
-0.531269,-0.847203
-0.566502,-0.82406
-0.597622,-0.801778
-0.62507,-0.780569
-0.649266,-0.760562
-0.670598,-0.741821
-0.689419,-0.724362
-0.706042,-0.70817
-0.720736,-0.693209
-0.733733,-0.679438
-0.745225,-0.666814
-0.755367,-0.655301
-0.76429,-0.644872
-0.772093,-0.63551
-0.778855,-0.627203
-0.784636,-0.619957
-0.78948,-0.613776
-0.793421,-0.608674
-0.796482,-0.604663
-0.798678,-0.601759
-0.800017,-0.599978
-0.800504,-0.599328
-0.800137,-0.599818
-0.798911,-0.60145
-0.796815,-0.604223
-0.793837,-0.608131
-0.789957,-0.613162
-0.78515,-0.619305
-0.779386,-0.626544
-0.772625,-0.634862
-0.764817,-0.644247
-0.755901,-0.654686
-0.745798,-0.666172
-0.734413,-0.678703
-0.721627,-0.692283
-0.707293,-0.70692
-0.691239,-0.722626
-0.673256,-0.73941
-0.653099,-0.757273
-0.630486,-0.776201
-0.605099,-0.79615
-0.576583,-0.817039
-0.544555,-0.838725
-0.508609,-0.860998
-0.46833,-0.883553
-0.423309,-0.905985
-0.373161,-0.927767
-0.317548,-0.948242
-0.256206,-0.966622
-0.188977,-0.981982
-0.115835,-0.993268
-0.0369251,-0.999318
0.0474054,-0.998876
0.136579,-0.990629
0.229753,-0.973249
0.325801,-0.945439
0.423296,-0.905992
0.520505,-0.853859
0.615394,-0.78822
0.705655,-0.708556
0.788737,-0.61473
0.861912,-0.507058
0.92234,-0.38638
0.967175,-0.254111
0.993676,-0.112285
0.999336,0.0364266
0.98203,0.188724
0.940163,0.340724
0.872827,0.488029
0.779943,0.62585
0.866479,0.499214
0.937726,0.347375
0.981807,0.18988
0.999502,0.0315668
0.992377,-0.123242
0.962623,-0.270843
0.912891,-0.408203
0.846124,-0.532986
0.765417,-0.643535
0.67388,-0.738841
0.574528,-0.818485
0.470194,-0.882563
0.363453,-0.931612
0.256583,-0.966522
0.151531,-0.988453
0.0499006,-0.998754
-0.0470389,-0.998893
-0.138342,-0.990384
-0.223362,-0.974736
-0.301716,-0.953398
-0.373256,-0.927728
-0.438026,-0.898962
-0.496228,-0.868192
-0.54818,-0.836361
-0.594289,-0.804252
-0.635015,-0.772499
-0.670851,-0.741592
-0.702292,-0.711889
-0.729823,-0.683636
-0.753905,-0.656984
-0.774964,-0.632005
-0.793386,-0.608719
-0.809515,-0.587099
-0.823649,-0.5671
-0.836047,-0.548658
-0.846924,-0.531714
-0.856465,-0.516206
-0.864817,-0.502087
-0.872105,-0.489318
-0.878429,-0.477873
-0.883868,-0.467737
-0.888486,-0.458904
-0.892332,-0.451379
-0.895448,-0.445167
-0.897859,-0.440282
-0.89959,-0.436735
-0.900653,-0.434538
-0.901056,-0.433703
-0.900799,-0.434235
-0.899879,-0.436139
-0.898285,-0.439414
-0.895999,-0.444055
-0.893,-0.450056
-0.889258,-0.457406
-0.884735,-0.466095
-0.879384,-0.476112
-0.873152,-0.487448
-0.865968,-0.5001
-0.85775,-0.514066
-0.8484,-0.529355
-0.837797,-0.545981
-0.825799,-0.563965
-0.812232,-0.583335
-0.796895,-0.604117
-0.77955,-0.62634
-0.75992,-0.650017
-0.737689,-0.67514
-0.712503,-0.701669
-0.683968,-0.729512
-0.651659,-0.758512
-0.615127,-0.788428
-0.573908,-0.81892
-0.527545,-0.849527
-0.475605,-0.879659
-0.417703,-0.908584
-0.353533,-0.935422
-0.282899,-0.95915
-0.20575,-0.978605
-0.122217,-0.992503
-0.0326507,-0.999467
0.062347,-0.998055
0.161886,-0.98681
0.264768,-0.964312
0.369467,-0.929244
0.47412,-0.88046
0.576546,-0.817065
0.674258,-0.738496
0.764514,-0.644607
0.844378,-0.535748
0.910805,-0.412836
0.96075,-0.277415
0.99129,-0.131697
0.999771,0.0214188
0.983964,0.178369
0.942231,0.334964
0.873687,0.486488
0.936229,0.35139
0.981812,0.189856
0.999631,0.0271757
0.991251,-0.131993
0.958932,-0.283637
0.905447,-0.424459
0.833912,-0.551897
0.747621,-0.664126
0.649898,-0.760022
0.543978,-0.8391
0.432904,-0.90144
0.319452,-0.947602
0.206072,-0.978537
0.0948599,-0.995491
-0.0124585,-0.999922
-0.114525,-0.99342
-0.210334,-0.97763
-0.299203,-0.95419
-0.380741,-0.924682
-0.454811,-0.890588
-0.521487,-0.853259
-0.58101,-0.813897
-0.633753,-0.773535
-0.680179,-0.733046
-0.720811,-0.693132
-0.756199,-0.654342
-0.786898,-0.617083
-0.81345,-0.581635
-0.836364,-0.548174
-0.856113,-0.516789
-0.873124,-0.487497
-0.887778,-0.460272
-0.900403,-0.435056
-0.911288,-0.41177
-0.920675,-0.390331
-0.92877,-0.370657
-0.935745,-0.352677
-0.941745,-0.336329
-0.946888,-0.321564
-0.951274,-0.308348
-0.954983,-0.29666
-0.958084,-0.286486
-0.960632,-0.277824
-0.96267,-0.270677
-0.964234,-0.265052
-0.96535,-0.260957
-0.966037,-0.258403
-0.966306,-0.257397
-0.966159,-0.257947
-0.965594,-0.260056
-0.964598,-0.263725
-0.963154,-0.268952
-0.961234,-0.275734
-0.958805,-0.284066
-0.955823,-0.293942
-0.952237,-0.305359
-0.947985,-0.318314
-0.942993,-0.332811
-0.937175,-0.34886
-0.930427,-0.366476
-0.92263,-0.385686
-0.91364,-0.406524
-0.903289,-0.429032
-0.89138,-0.453257
-0.87768,-0.479247
-0.861921,-0.507043
-0.843791,-0.536671
-0.822939,-0.56813
-0.798965,-0.601378
-0.771432,-0.636312
-0.739865,-0.672756
-0.70376,-0.710438
-0.6626,-0.748974
-0.615869,-0.787849
-0.563078,-0.826404
-0.503786,-0.863828
-0.437641,-0.89915
-0.364406,-0.93124
-0.284004,-0.958823
-0.196554,-0.980493
-0.102416,-0.994742
-0.00222628,-0.999997
0.103071,-0.994674
0.212189,-0.977229
0.323485,-0.946233
0.434957,-0.900451
0.544248,-0.838924
0.648684,-0.761058
0.745312,-0.666716
0.830978,-0.556306
0.902425,-0.430846
0.956405,-0.292044
0.98982,-0.142321
0.999885,0.0151681
0.984291,0.176555
0.941387,0.337327
0.980131,0.198352
0.999503,0.0315257
0.991248,-0.13201
0.957661,-0.287898
0.901618,-0.432533
0.82639,-0.563098
0.735466,-0.677562
0.632391,-0.77465
0.52063,-0.853783
0.403453,-0.915
0.283851,-0.958869
0.16447,-0.986382
0.0475743,-0.998868
-0.0649705,-0.997887
-0.171697,-0.98515
-0.271523,-0.962432
-0.363719,-0.931509
-0.447876,-0.894096
-0.523858,-0.851806
-0.591766,-0.80611
-0.651881,-0.758322
-0.704631,-0.709574
-0.750539,-0.660827
-0.790197,-0.612854
-0.824221,-0.566268
-0.853236,-0.521524
-0.877847,-0.478942
-0.898624,-0.438719
-0.916095,-0.40096
-0.930736,-0.365692
-0.942967,-0.332885
-0.95316,-0.302468
-0.96163,-0.274349
-0.968651,-0.248425
-0.974453,-0.224592
-0.97923,-0.202752
-0.983147,-0.182818
-0.986341,-0.164718
-0.988928,-0.148395
-0.991008,-0.133805
-0.992662,-0.120918
-0.993963,-0.109713
-0.994969,-0.100182
-0.995729,-0.0923198
-0.996284,-0.0861286
-0.996664,-0.0816125
-0.996892,-0.0787773
-0.996982,-0.0776293
-0.99694,-0.0781733
-0.996762,-0.0804143
-0.996436,-0.084355
-0.995942,-0.0899966
-0.995251,-0.0973401
-0.994325,-0.106386
-0.993116,-0.117135
-0.991567,-0.129591
-0.989612,-0.143762
-0.987172,-0.159659
-0.984157,-0.177301
-0.98046,-0.196718
-0.975961,-0.217945
-0.970517,-0.241032
-0.963964,-0.266033
-0.956108,-0.293014
-0.946725,-0.322044
-0.935552,-0.35319
-0.922286,-0.386509
-0.906578,-0.422039
-0.888031,-0.459783
-0.866202,-0.499695
-0.840597,-0.541661
-0.810684,-0.585484
-0.775899,-0.630857
-0.73566,-0.677351
-0.689386,-0.724394
-0.636525,-0.771256
-0.57658,-0.817041
-0.509142,-0.860682
-0.43394,-0.900942
-0.35087,-0.936424
-0.260047,-0.965596
-0.161849,-0.986816
-0.0569533,-0.998377
0.05362,-0.998561
0.16848,-0.985705
0.285855,-0.958273
0.403576,-0.914946
0.5191,-0.854713
0.629539,-0.776969
0.731716,-0.68161
0.822254,-0.569121
0.897672,-0.440665
0.954522,-0.29814
0.989547,-0.144214
0.999844,0.0176607
0.98306,0.183286
0.999004,0.0446174
0.99237,-0.123292
0.958924,-0.283662
0.901614,-0.432541
0.823849,-0.566809
0.729303,-0.68419
0.621742,-0.783222
0.504869,-0.863196
0.382197,-0.924081
0.256951,-0.966424
0.131993,-0.991251
0.00978104,-0.999952
-0.107659,-0.994188
-0.218731,-0.975785
-0.322253,-0.946653
-0.417436,-0.908706
-0.503835,-0.8638
-0.581309,-0.813683
-0.649975,-0.759955
-0.710155,-0.704045
